text,intent
"well , in that case i guess maybe you can be more understanding . you shouldn't let a trivial thing like this stand in the way of your friendship . after all you can go to the beach anytime you want .",directive
"yeah , i'll call later to patch things up .",confirmation
i can't bear you anymore . i am sick of your drinking . i am divorcing you .,directive
"don't do that to me , honey . give me a chance , please . i make a solemn promise never to drink alcohol again .",directive
how many chances should i give you ? i've given up on you !,commissive
"have a heart , honey . you know i am trying hard to quit drinking , don't you ? just give me one more chance , please !",directive
finally the class is over . be quick . ben must have been waiting for long .,directive
"oh , i am so tired . my back is sore and my neck hurts .",commissive
"that's normal . you have been sitting for three hours , with your attention highly concentrated .",inform
"you are wrong , shirley . i was always absent-minded in the class . i meant to concentrate on the class , but i was just so tired . maybe i am old .",inform
no . you are just burning yourself out these days . have a good rest and you will feel energetic again .,inform
"one of my friends took the adult college entrance exam last year . he filled the school column with his name , and his score was relinquished .",inform
how could he make such a silly mistake ?,question
"he said he hadn't taken any exams for ten years , and couldn't get used to it immediately . he was extremely nervous then .",inform
"he lost a very good chance to go to college , didn't he ?",question
yeah . the test was fairly easy and almost every test-taker could pass that exam . adult college entrance exam is much easier than college entrance exam . and there are fewer subjects .,confirmation
that's a very good lesson . we must familiarize ourselves with the exam from now on .,inform
what did you do over the weekend ?,question
i went a global warming rally . it was fantastic to be around so many people who care about the environment .,inform
do you think there's anything we can do to reverse the damage that's been done already ?,question
"it might not be possible to fix the problems that we've created for ourselves , but there are lots of things we can do to prevent more damages from happening .",inform
like what ?,question
"well , we can use public transport instead of taking our cars for a start .",inform
what else can we do to protect the environment ?,question
"if you do have to drive , you should make sure that your car runs on unleaded petrol . also , your home should use sources of renewable energy .",inform
how about recycling ? does that actually help ?,directive
"yes . you should take your glass , paper , plastic , cardboard , and tin cans to a recycling center .",commissive
what do you think the biggest worry for our future is ?,question
i think that the issue of greatest concern is having enough sources of clean water for everyone .,inform
i had no idea you were such an environmentalist before !,inform
"to be honest , in order for the earth to continue to be a habitable place , we're all going to have to become more interested in the environment .",inform
"merry christmas , bill !",inform
